policy,time,cacheSize,hits,misses,hitRate
PAFTinyLFU,763.00,125,1019,2,0.998041
PAFTinyLFU,764.00,125,1019,2,0.998041
PAFTinyLFU,765.00,125,1021,2,0.998045
PAFTinyLFU,766.00,125,1023,2,0.998049
PAFTinyLFU,767.00,125,1025,2,0.998053
PAFTinyLFU,768.00,125,1026,2,0.998054
PAFTinyLFU,769.00,125,1027,2,0.998056
PAFTinyLFU,770.00,125,1029,2,0.998060
PAFTinyLFU,771.00,125,1030,2,0.998062
PAFTinyLFU,772.00,125,1033,2,0.998068
PAFTinyLFU,773.00,125,1039,2,0.998079
PAFTinyLFU,774.00,125,1041,2,0.998082
PAFTinyLFU,775.00,125,1043,2,0.998086
PAFTinyLFU,776.00,125,1044,2,0.998088
PAFTinyLFU,777.00,125,1045,2,0.998090
PAFTinyLFU,778.00,125,1045,2,0.998090
PAFTinyLFU,779.00,125,1047,2,0.998093
PAFTinyLFU,780.00,125,1050,2,0.998099
PAFTinyLFU,781.00,125,1050,2,0.998099
PAFTinyLFU,782.00,125,1050,2,0.998099
PAFTinyLFU,783.00,125,1050,2,0.998099
PAFTinyLFU,784.00,124,1052,2,0.998102
PAFTinyLFU,785.00,124,1052,2,0.998102
PAFTinyLFU,786.00,124,1054,2,0.998106
PAFTinyLFU,787.00,124,1056,2,0.998110
PAFTinyLFU,788.00,124,1059,2,0.998115
PAFTinyLFU,789.00,124,1060,2,0.998117
PAFTinyLFU,790.00,124,1060,2,0.998117
PAFTinyLFU,791.00,124,1065,2,0.998126
PAFTinyLFU,792.00,124,1067,2,0.998129
PAFTinyLFU,793.00,124,1069,2,0.998133
PAFTinyLFU,794.00,124,1070,2,0.998134
PAFTinyLFU,795.00,124,1071,2,0.998136
PAFTinyLFU,796.00,124,1072,2,0.998138
PAFTinyLFU,797.00,124,1073,2,0.998140
PAFTinyLFU,798.00,124,1077,2,0.998146
PAFTinyLFU,799.00,124,1082,2,0.998155
PAFTinyLFU,800.00,124,1083,2,0.998157
PAFTinyLFU,801.00,124,1083,2,0.998157
PAFTinyLFU,802.00,124,1085,2,0.998160
PAFTinyLFU,803.00,124,1087,2,0.998163
PAFTinyLFU,804.00,124,1088,2,0.998165
PAFTinyLFU,805.00,124,1093,2,0.998174
PAFTinyLFU,806.00,124,1095,2,0.998177
PAFTinyLFU,807.00,124,1096,2,0.998179
PAFTinyLFU,808.00,124,1098,2,0.998182
PAFTinyLFU,809.00,124,1100,2,0.998185
PAFTinyLFU,810.00,124,1102,2,0.998188
PAFTinyLFU,811.00,124,1107,2,0.998197
PAFTinyLFU,812.00,124,1108,2,0.998198
PAFTinyLFU,813.00,124,1109,2,0.998200
PAFTinyLFU,814.00,124,1112,2,0.998205
PAFTinyLFU,815.00,124,1114,2,0.998208
PAFTinyLFU,816.00,124,1115,2,0.998209
PAFTinyLFU,817.00,124,1115,2,0.998209
PAFTinyLFU,818.00,124,1118,2,0.998214
PAFTinyLFU,819.00,124,1120,2,0.998217
PAFTinyLFU,820.00,124,1124,2,0.998224
PAFTinyLFU,821.00,124,1126,2,0.998227
PAFTinyLFU,822.00,124,1128,2,0.998230
PAFTinyLFU,823.00,124,1130,2,0.998233
PAFTinyLFU,824.00,124,1132,2,0.998236
PAFTinyLFU,825.00,124,1134,2,0.998239
PAFTinyLFU,826.00,124,1135,2,0.998241
PAFTinyLFU,827.00,123,1137,2,0.998244
PAFTinyLFU,828.00,123,1139,2,0.998247
PAFTinyLFU,829.00,123,1141,2,0.998250
PAFTinyLFU,830.00,123,1145,2,0.998256
PAFTinyLFU,831.00,123,1146,2,0.998258
PAFTinyLFU,832.00,123,1148,2,0.998261
PAFTinyLFU,833.00,123,1150,2,0.998264
PAFTinyLFU,834.00,123,1151,2,0.998265
PAFTinyLFU,835.00,123,1154,2,0.998270
PAFTinyLFU,836.00,123,1156,2,0.998273
PAFTinyLFU,837.00,123,1158,2,0.998276
PAFTinyLFU,838.00,123,1160,2,0.998279
PAFTinyLFU,839.00,123,1162,2,0.998282
PAFTinyLFU,840.00,123,1167,2,0.998289
PAFTinyLFU,841.00,123,1168,2,0.998291
PAFTinyLFU,842.00,123,1169,2,0.998292
PAFTinyLFU,843.00,123,1173,2,0.998298
PAFTinyLFU,844.00,123,1174,2,0.998299
PAFTinyLFU,845.00,123,1177,2,0.998304
PAFTinyLFU,846.00,123,1181,2,0.998309
PAFTinyLFU,847.00,122,1182,2,0.998311
PAFTinyLFU,848.00,122,1185,2,0.998315
PAFTinyLFU,849.00,122,1185,2,0.998315
PAFTinyLFU,850.00,122,1185,2,0.998315
PAFTinyLFU,851.00,121,1186,2,0.998316
PAFTinyLFU,852.00,121,1187,2,0.998318
PAFTinyLFU,853.00,121,1188,2,0.998319
PAFTinyLFU,854.00,121,1190,2,0.998322
PAFTinyLFU,855.00,121,1194,2,0.998328
PAFTinyLFU,856.00,121,1195,2,0.998329
PAFTinyLFU,857.00,121,1195,2,0.998329
PAFTinyLFU,858.00,121,1198,2,0.998333
PAFTinyLFU,859.00,121,1201,2,0.998337
PAFTinyLFU,860.00,121,1203,2,0.998340
PAFTinyLFU,861.00,121,1204,2,0.998342
PAFTinyLFU,862.00,121,1204,2,0.998342
PAFTinyLFU,863.00,121,1206,2,0.998344
PAFTinyLFU,864.00,121,1206,2,0.998344
PAFTinyLFU,865.00,121,1209,2,0.998348
PAFTinyLFU,866.00,121,1209,2,0.998348
PAFTinyLFU,867.00,121,1211,2,0.998351
PAFTinyLFU,868.00,121,1211,2,0.998351
PAFTinyLFU,869.00,121,1214,2,0.998355
PAFTinyLFU,870.00,121,1219,2,0.998362
PAFTinyLFU,871.00,121,1219,2,0.998362
PAFTinyLFU,872.00,121,1220,2,0.998363
PAFTinyLFU,873.00,121,1221,2,0.998365
PAFTinyLFU,874.00,121,1223,2,0.998367
PAFTinyLFU,875.00,121,1223,2,0.998367
PAFTinyLFU,876.00,121,1224,2,0.998369
PAFTinyLFU,877.00,121,1225,2,0.998370
PAFTinyLFU,878.00,121,1225,2,0.998370
PAFTinyLFU,879.00,121,1225,2,0.998370
PAFTinyLFU,880.00,121,1228,2,0.998374
PAFTinyLFU,881.00,121,1230,2,0.998377
PAFTinyLFU,882.00,121,1232,2,0.998379
PAFTinyLFU,883.00,121,1232,2,0.998379
PAFTinyLFU,884.00,121,1233,2,0.998381
PAFTinyLFU,885.00,121,1236,2,0.998384
PAFTinyLFU,886.00,121,1237,2,0.998386
PAFTinyLFU,887.00,121,1237,2,0.998386
PAFTinyLFU,888.00,121,1238,2,0.998387
PAFTinyLFU,889.00,121,1239,2,0.998388
PAFTinyLFU,890.00,121,1240,2,0.998390
PAFTinyLFU,891.00,121,1240,2,0.998390
PAFTinyLFU,892.00,120,1241,2,0.998391
PAFTinyLFU,893.00,120,1244,2,0.998395
PAFTinyLFU,894.00,120,1244,2,0.998395
PAFTinyLFU,895.00,120,1247,2,0.998399
PAFTinyLFU,896.00,120,1247,2,0.998399
PAFTinyLFU,897.00,120,1249,2,0.998401
PAFTinyLFU,898.00,120,1255,2,0.998409
PAFTinyLFU,899.00,120,1257,2,0.998411
